Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,FLORIDA-WEST,"PARROTFISH, MIDNIGHT",22,0,"1,042",Public,Commercial,Scarus coelestinus,170812,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, PRINCESS",97,0,"1,188",Public,Commercial,Scarus taeniopterus,170815,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, QUEEN",5,0,54,Public,Commercial,Scarus vetula,170816,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, RAINBOW",35,0,"1,105",Public,Commercial,Scarus guacamaia,170814,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, REDBAND",112,0,925,Public,Commercial,Sparisoma aurofrenatum,170863,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, STOPLIGHT",62,0,"1,412",Public,Commercial,Sparisoma viride,170867,ACCSP
2022,FLORIDA-WEST,"PARROTFISH, STRIPED",,,,Confidential,Commercial,Scarus iseri,614740,ACCSP
2022,FLORIDA-WEST,PARROTFISHES **,94,0,504,Public,Commercial,Scaridae,170809,ACCSP
2022,FLORIDA-WEST,"PENS/PANSIES, SEA **",,,,Confidential,Commercial,Pennatulacea,52348,ACCSP
2022,FLORIDA-WEST,"PERCH, SAND",,,,Confidential,Commercial,Diplectrum formosum,167793,ACCSP
2022,FLORIDA-WEST,PERMIT,"23,637",11,"45,229",Public,Commercial,Trachinotus falcatus,168709,ACCSP
2022,FLORIDA-WEST,PINFISH,"69,366",31,"305,765",Public,Commercial,Lagodon rhomboides,169187,ACCSP
2022,FLORIDA-WEST,"PINFISH, SPOTTAIL",,,,Confidential,Commercial,Diplodus holbrookii,169192,ACCSP
2022,FLORIDA-WEST,"PIPEFISH, SARGASSUM",802,0,"1,109",Public,Commercial,Syngnathus pelagicus,166454,ACCSP
2022,FLORIDA-WEST,"PIPEFISHES, SYNGNATHINAE (SUBFAMILY) **",345,0,"2,376",Public,Commercial,Syngnathinae ,644844,ACCSP
2022,FLORIDA-WEST,"POLYCHAETE, FANWORMS **",,,,Confidential,Commercial,Serpulidae,68232,ACCSP
2022,FLORIDA-WEST,"POLYCHAETE, FIREWORMS **",,,,Confidential,Commercial,Amphinomidae,65164,ACCSP
2022,FLORIDA-WEST,"POLYCHAETE, HORNED CHRISTMAS-T",,,,Confidential,Commercial,Spirobranchus giganteus,68304,ACCSP
2022,FLORIDA-WEST,"POMFRET, BIGSCALE",301,0,499,Public,Commercial,Taractichthys longipinnis,170311,ACCSP
2022,FLORIDA-WEST,POMFRETS **,,,,Confidential,Commercial,Bramidae,170287,ACCSP
2022,FLORIDA-WEST,"POMPANO, AFRICAN","4,666",2,"22,622",Public,Commercial,Alectis ciliaris,168602,ACCSP
2022,FLORIDA-WEST,"POMPANO, FLORIDA","61,550",28,"291,215",Public,Commercial,Trachinotus carolinus,168708,ACCSP
2022,FLORIDA-WEST,"POMPANO, IRISH",,,,Confidential,Commercial,Diapterus auratus,169029,ACCSP
2022,FLORIDA-WEST,PORCUPINEFISH,59,0,637,Public,Commercial,Diodon hystrix,173391,ACCSP
2022,FLORIDA-WEST,PORGIES **,"5,788",3,"10,981",Public,Commercial,Sparidae,169180,ACCSP
2022,FLORIDA-WEST,"PORGY, GRASS",251,0,661,Public,Commercial,Calamus arctifrons,169196,ACCSP
2022,FLORIDA-WEST,"PORGY, JOLTHEAD","27,782",13,"49,830",Public,Commercial,Calamus bajonado,169197,ACCSP
2022,FLORIDA-WEST,"PORGY, KNOBBED","1,653",1,"2,581",Public,Commercial,Calamus nodosus,169201,ACCSP
2022,FLORIDA-WEST,"PORGY, LITTLEHEAD",106,0,316,Public,Commercial,Calamus proridens,169203,ACCSP
2022,FLORIDA-WEST,"PORGY, LONGSPINE",,,,Confidential,Commercial,Stenotomus caprinus,169183,ACCSP
2022,FLORIDA-WEST,"PORGY, RED","114,807",52,"217,033",Public,Commercial,Pagrus pagrus,169207,ACCSP
2022,FLORIDA-WEST,PORKFISH,"1,916",1,"12,937",Public,Commercial,Anisotremus virginicus,169086,ACCSP
2022,FLORIDA-WEST,PUDDINGWIFE,63,0,"1,289",Public,Commercial,Halichoeres radiatus,170510,ACCSP
2022,FLORIDA-WEST,"PUFFER, SHARPNOSE",410,0,"1,107",Public,Commercial,Canthigaster rostrata,173320,ACCSP
2022,FLORIDA-WEST,"PUFFER, SOUTHERN",54,0,538,Public,Commercial,Sphoeroides nephelus,173297,ACCSP
2022,FLORIDA-WEST,"PUFFERS, TETRAODONTIDAE (FAMILY) **",475,0,"3,198",Public,Commercial,Tetraodontidae,173283,ACCSP
2022,FLORIDA-WEST,RAYS **,,,,Confidential,Commercial,Rajiformes,160806,ACCSP
2022,FLORIDA-WEST,"RAYS, BUTTERFLY **",,,,Confidential,Commercial,Gymnura,160960,ACCSP
2022,FLORIDA-WEST,RAZORFISHES **,,,,Confidential,Commercial,Xyrichtys,613036,ACCSP
2022,FLORIDA-WEST,"REEFFISH, PURPLE",275,0,539,Public,Commercial,Chromis scotti,170086,ACCSP
2022,FLORIDA-WEST,"REEFFISH, YELLOWTAIL",,,,Confidential,Commercial,Chromis enchrysura,613242,ACCSP
2022,FLORIDA-WEST,"REMORAS, OTHER **",12,0,45,Public,Commercial,Echeneidae,168567,ACCSP
2022,FLORIDA-WEST,"ROSEFISH, BLACKBELLY","4,506",2,"18,117",Public,Commercial,Helicolenus dactylopterus,166787,ACCSP
2022,FLORIDA-WEST,"RUDDERFISH, BANDED","4,389",2,"3,262",Public,Commercial,Seriola zonata,168693,ACCSP
2022,FLORIDA-WEST,"RUNNER, BLUE","78,927",36,"72,545",Public,Commercial,Caranx crysos,168612,ACCSP
2022,FLORIDA-WEST,"SARDINE, SCALED","31,486",14,"94,864",Public,Commercial,Harengula jaguana,161755,ACCSP
2022,FLORIDA-WEST,"SARDINE, SPANISH","544,008",247,"150,570",Public,Commercial,Sardinella aurita,161763,ACCSP
2022,FLORIDA-WEST,SARGASSUMFISH,,,,Confidential,Commercial,Histrio histrio,164520,ACCSP
2022,FLORIDA-WEST,"SCAD, BIGEYE","1,534",1,"20,334",Public,Commercial,Selar crumenophthalmus,168677,ACCSP
2022,FLORIDA-WEST,"SCAD, ROUND","349,077",158,"235,292",Public,Commercial,Decapterus punctatus,168725,ACCSP
2022,FLORIDA-WEST,"SCALLOP, LIONS-PAW",,,,Confidential,Commercial,Nodipecten nodosus,79771,ACCSP
2022,FLORIDA-WEST,SCALLOPS **,876,0,"3,756",Public,Commercial,Pectinidae,79611,ACCSP
2022,FLORIDA-WEST,SCAMP,"127,924",58,"753,958",Public,Commercial,Mycteroperca phenax,167763,ACCSP
2022,FLORIDA-WEST,SCHOOLMASTER,10,0,41,Public,Commercial,Lutjanus apodus,168850,ACCSP
2022,FLORIDA-WEST,"SCORPIONFISH, REEF",156,0,345,Public,Commercial,Scorpaenodes caribbaeus,166862,ACCSP
2022,FLORIDA-WEST,SCORPIONFISHES **,"2,215",1,"4,106",Public,Commercial,Scorpaenidae,166704,ACCSP
2022,FLORIDA-WEST,SEA HARES ,"3,225",1,"11,586",Public,Commercial,Aplysiidae ,1206140,ACCSP
2022,FLORIDA-WEST,"SEAHORSE, DWARF","13,176",6,"37,142",Public,Commercial,Hippocampus zosterae,166493,ACCSP
2022,FLORIDA-WEST,"SEAHORSE, LINED","2,381",1,"11,991",Public,Commercial,Hippocampus erectus,166488,ACCSP
2022,FLORIDA-WEST,SEAHORSES **,567,0,"3,051",Public,Commercial,Hippocampus spp.,166487,ACCSP
2022,FLORIDA-WEST,SEAROBINS **,182,0,"2,627",Public,Commercial,Triglidae,166972,ACCSP
2022,FLORIDA-WEST,"SEATROUT, SAND",492,0,"1,065",Public,Commercial,Cynoscion arenarius,169243,ACCSP
2022,FLORIDA-WEST,"SEATROUT, SILVER",395,0,644,Public,Commercial,Cynoscion nothus,169240,ACCSP
2022,FLORIDA-WEST,"SEATROUT, SPOTTED","1,568",1,"5,992",Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2022,FLORIDA-WEST,"SEAWEED, BRYOPSIDALES **","9,822",4,"14,410",Public,Commercial,Bryopsidales,9309,ACCSP
2022,FLORIDA-WEST,"SEAWEED, CAULERPA **",385,0,"8,342",Public,Commercial,Caulerpaceae,6962,ACCSP
2022,FLORIDA-WEST,"SEAWEED, HALIMEDA **","2,061",1,"5,109",Public,Commercial,Halimeda,6922,ACCSP
2022,FLORIDA-WEST,"SEAWEED, MERMAIDS SHAVING BRUSH **","2,331",1,"1,799",Public,Commercial,Penicillus,6949,ACCSP
2022,FLORIDA-WEST,SHARK FINS **,,,"223,014",Public,Commercial,Unspecified,2,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, BULL","26,315",12,"23,112",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, HAMMERHEAD, GREAT","11,416",5,"1,143",Public,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, LEMON","22,112",10,"17,719",Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, NURSE","2,516",1,"2,057",Public,Commercial,Ginglymostoma cirratum,159977,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,FLORIDA-WEST,"SHARK, TIGER","22,530",10,"19,303",Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2022,FLORIDA-WEST,"SHARKS, PELAGIC **",,,,Confidential,Commercial,Lamniformes,159851,ACCSP
2022,FLORIDA-WEST,"SHARKS, SMALL COASTAL **",,,,Confidential,Commercial,Unidentified surface fish,159786,ACCSP
2022,FLORIDA-WEST,SHARKSUCKER,,,,Confidential,Commercial,Echeneis naucrates,168575,ACCSP
2022,FLORIDA-WEST,SHEEPSHEAD,"74,294",34,"106,195",Public,Commercial,Archosargus probatocephalus,169189,ACCSP
2022,FLORIDA-WEST,"SHRIMP, BANDED CORAL",529,0,"1,874",Public,Commercial,Stenopus hispidus,97298,ACCSP
2022,FLORIDA-WEST,"SHRIMP, BROWN","438,370",199,"1,307,797",Public,Commercial,Penaeus aztecus,95605,ACCSP
2022,FLORIDA-WEST,"SHRIMP, CLEANER",,,,Confidential,Commercial,Lysmata grabhami,96896,ACCSP
2022,FLORIDA-WEST,"SHRIMP, GOLDEN CORAL",149,0,659,Public,Commercial,Stenopus,97297,ACCSP
2022,FLORIDA-WEST,"SHRIMP, MARINE **","2,416,227","1,096","768,063",Public,Commercial,Dendrobranchiata,95600,ACCSP
2022,FLORIDA-WEST,"SHRIMP, NORTHERN PINK","7,872,716","3,571","21,456,480",Public,Commercial,Penaeus duorarum,95608,ACCSP
2022,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE","775,724",352,"2,272,454",Public,Commercial,Penaeus setiferus,95610,ACCSP
2022,FLORIDA-WEST,"SHRIMP, PEDERSON CLEANER",408,0,"1,177",Public,Commercial,Ancylomenes pedersoni,1191612,ACCSP
2022,FLORIDA-WEST,"SHRIMP, PEPPERMINT","708,877",322,"213,304",Public,Commercial,Lysmata wurdemanni,96893,ACCSP
2022,FLORIDA-WEST,"SHRIMP, SPOTTED CLEANER",106,0,322,Public,Commercial,Periclimenes yucatanicus,96424,ACCSP
2022,FLORIDA-WEST,"SHRIMPS, BAIT **","1,594,768",723,"8,723,125",Public,Commercial,Penaeus,95603,ACCSP
2022,FLORIDA-WEST,"SHRIMPS, MANTIS **",144,0,"1,507",Public,Commercial,Stomatopoda,99140,ACCSP
2022,FLORIDA-WEST,"SHRIMPS, PENAEOID **","310,494",141,"1,594,698",Public,Commercial,Penaeoidea,95601,ACCSP
2022,FLORIDA-WEST,"SHRIMPS, PISTOL OR SNAPPING **","1,265",1,"2,072",Public,Commercial,Alpheus,96601,ACCSP
2022,FLORIDA-WEST,"SHRIMPS, ROCK **","43,694",20,"90,745",Public,Commercial,Sicyonia,96027,ACCSP
2022,FLORIDA-WEST,"SKATES, RAJIDAE (FAMILY) **","54,333",25,"17,465",Public,Commercial,Rajidae,160845,ACCSP
2022,FLORIDA-WEST,"SLUG, LETTUCE","9,441",4,"12,340",Public,Commercial,Elysia crispata,567533,ACCSP
2022,FLORIDA-WEST,"SNAIL, BRUISED NASSA",,,,Confidential,Commercial,Nassarius vibex,74107,ACCSP
2022,FLORIDA-WEST,"SNAIL, CHESTNUT TURBAN","26,349",12,"6,598",Public,Commercial,Turbo castanea,70088,ACCSP
2022,FLORIDA-WEST,"SNAIL, FLAMINGO TONGUE",27,0,20,Public,Commercial,Cyphoma gibbosum,72774,ACCSP
2022,FLORIDA-WEST,"SNAIL, TRUE TULIP",308,0,"1,452",Public,Commercial,Fasciolaria tulipa,74182,ACCSP
2022,FLORIDA-WEST,SNAILS (Caenogastropoda),16,0,107,Public,Commercial,Caenogastropoda ,1205778,ACCSP
2022,FLORIDA-WEST,SNAILS **,"21,821",10,"24,057",Public,Commercial,Gastropoda,69459,ACCSP
2022,FLORIDA-WEST,"SNAILS, CERITHIDEAN **","255,540",116,"38,970",Public,Commercial,Cerithidea,71935,ACCSP
2022,FLORIDA-WEST,"SNAILS, CONE **",,,,Confidential,Commercial,Conus,75281,ACCSP
2022,FLORIDA-WEST,"SNAILS, HELMET **",,,,Confidential,Commercial,Cassis,73001,ACCSP
2022,FLORIDA-WEST,"SNAILS, MARGINELLA **",,,,Confidential,Commercial,Marginellidae,74378,ACCSP
2022,FLORIDA-WEST,"SNAILS, MOON **",,,,Confidential,Commercial,Naticidae,72878,ACCSP
2022,FLORIDA-WEST,"SNAILS, MUREX **","2,293",1,"1,364",Public,Commercial,Muricidae,73236,ACCSP
2022,FLORIDA-WEST,"SNAILS, NASSA **","90,935",41,"8,257",Public,Commercial,Nassarius,74103,ACCSP
2022,FLORIDA-WEST,"SNAILS, NERITES **","309,131",140,"39,967",Public,Commercial,Neritidae,70159,ACCSP
2022,FLORIDA-WEST,"SNAILS, OLIVE **","1,732",1,"1,549",Public,Commercial,Olividae,74222,ACCSP
2022,FLORIDA-WEST,"SNAILS, TEGULA **",,,,Confidential,Commercial,Tegula,69948,ACCSP
2022,FLORIDA-WEST,"SNAILS, TOPSNAIL **","1,204",1,222,Public,Commercial,Trochidae,69794,ACCSP
2022,FLORIDA-WEST,"SNAILS, TRITON **",310,0,51,Public,Commercial,Ranellidae,566913,ACCSP
2022,FLORIDA-WEST,"SNAILS, TURBAN **","2,003,965",909,"233,886",Public,Commercial,Turbinidae,566920,ACCSP
2022,FLORIDA-WEST,"SNAILS, TURBONELLA **",,,,Confidential,Commercial,Turbinellidae,74474,ACCSP
2022,FLORIDA-WEST,"SNAPPER, BLACKFIN","4,990",2,"21,200",Public,Commercial,Lutjanus buccanella,168852,ACCSP
2022,FLORIDA-WEST,"SNAPPER, CARIBBEAN RED",,,,Confidential,Commercial,Lutjanus purpureus,168859,ACCSP
2022,FLORIDA-WEST,"SNAPPER, CUBERA","2,307",1,"9,858",Public,Commercial,Lutjanus cyanopterus,168847,ACCSP
2022,FLORIDA-WEST,"SNAPPER, DOG",688,0,"2,777",Public,Commercial,Lutjanus jocu,168857,ACCSP
2022,FLORIDA-WEST,"SNAPPER, GLASSEYE",,,,Confidential,Commercial,Heteropriacanthus cruentatus,168181,ACCSP
2022,FLORIDA-WEST,"SNAPPER, GRAY","162,853",74,"589,454",Public,Commercial,Lutjanus griseus,168848,ACCSP
2022,FLORIDA-WEST,"SNAPPER, LANE","17,667",8,"57,562",Public,Commercial,Lutjanus synagris,168860,ACCSP
2022,FLORIDA-WEST,"SNAPPER, MAHOGANY",,,,Confidential,Commercial,Lutjanus mahogoni,168858,ACCSP
2022,FLORIDA-WEST,"SNAPPER, MUTTON","99,307",45,"391,043",Public,Commercial,Lutjanus analis,168849,ACCSP
2022,FLORIDA-WEST,"SNAPPER, QUEEN","9,894",4,"46,617",Public,Commercial,Etelis oculatus,168902,ACCSP
2022,FLORIDA-WEST,"SNAPPER, RED","3,226,826","1,464","15,283,645",Public,Commercial,Lutjanus campechanus,168853,ACCSP
2022,FLORIDA-WEST,"SNAPPER, SILK","38,145",17,"183,026",Public,Commercial,Lutjanus vivanus,168861,ACCSP
2022,FLORIDA-WEST,"SNAPPER, VERMILION","665,105",302,"2,442,618",Public,Commercial,Rhomboplites aurorubens,168909,ACCSP
2022,FLORIDA-WEST,"SNAPPER, YELLOWTAIL","1,755,421",796,"7,395,751",Public,Commercial,Ocyurus chrysurus,168907,ACCSP
2022,FLORIDA-WEST,"SNAPPERS, LUTJANIDAE (FAMILY) **",183,0,622,Public,Commercial,Lutjanidae,168845,ACCSP
2022,FLORIDA-WEST,"SOLES, NAKED AND FRINGED **",,,,Confidential,Commercial,Gymnachirus ,172990,ACCSP
2022,FLORIDA-WEST,"SPADEFISH, ATLANTIC","4,133",2,"4,792",Public,Commercial,Chaetodipterus faber,169539,ACCSP
2022,FLORIDA-WEST,"SPONGE, GRASS","50,098",23,"80,528",Public,Commercial,Spongia graminea,196436,ACCSP
2022,FLORIDA-WEST,"SPONGE, RED BALL","3,386",2,"12,363",Public,Commercial,Haliclona compressa,47782,ACCSP
2022,FLORIDA-WEST,"SPONGE, YELLOW","72,937",33,"159,290",Public,Commercial,Spongia barbara,196434,ACCSP
2022,FLORIDA-WEST,SPONGES **,"1,764",1,"23,581",Public,Commercial,Porifera,46861,ACCSP
2022,FLORIDA-WEST,"SPONGES, DEMOSPONGIAE **","5,113",2,"20,975",Public,Commercial,Demospongiae,47528,ACCSP
2022,FLORIDA-WEST,"SPONGES, SHEEPSWOOL **","104,539",47,"516,097",Public,Commercial,Hippospongia,47614,ACCSP
2022,FLORIDA-WEST,SPOT,"1,629",1,"1,416",Public,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,FLORIDA-WEST,SQUIDS **,"1,591",1,"3,334",Public,Commercial,Teuthida,82367,ACCSP
2022,FLORIDA-WEST,"SQUIRRELFISH, DEEPWATER",,,,Confidential,Commercial,Sargocentron bullisi,622109,ACCSP
2022,FLORIDA-WEST,"SQUIRRELFISH, REEF",93,0,828,Public,Commercial,Sargocentron coruscum,622125,ACCSP
2022,FLORIDA-WEST,SQUIRRELFISHES **,415,0,"1,941",Public,Commercial,Holocentridae,166170,ACCSP
2022,FLORIDA-WEST,"STAR, BASKET",238,0,494,Public,Commercial,Astrophyton muricatum,157366,ACCSP
2022,FLORIDA-WEST,"STAR, BLACK BRITTLE","2,853",1,"3,319",Public,Commercial,Ophiocoma echinata,157486,ACCSP
2022,FLORIDA-WEST,"STAR, SCALY BRITTLE",419,0,558,Public,Commercial,Ophioderma squamosissimum,157518,ACCSP
2022,FLORIDA-WEST,"STAR, SERPENT BRITTLE","5,822",3,"13,241",Public,Commercial,Ophioderma brevispinum,157520,ACCSP
2022,FLORIDA-WEST,"STAR, SPINY SEA","1,867",1,"4,124",Public,Commercial,Echinaster sentus,157187,ACCSP
2022,FLORIDA-WEST,STARGAZERS **,,,,Confidential,Commercial,Uranoscopidae,171053,ACCSP
2022,FLORIDA-WEST,"STARS, BRITTLE **","3,079",1,"4,993",Public,Commercial,Ophiuroidea,157325,ACCSP
2022,FLORIDA-WEST,"STARS, OTHER SEA **","3,195",1,"19,101",Public,Commercial,Asteroidea,156862,ACCSP
2022,FLORIDA-WEST,"STINGRAY, SOUTHERN",16,0,393,Public,Commercial,Dasyatis americana,160951,ACCSP
2022,FLORIDA-WEST,"STINGRAY, YELLOW",91,0,"1,829",Public,Commercial,Urobatis jamaicensis,621035,ACCSP
2022,FLORIDA-WEST,"STINGRAYS, DASYATIDAE (FAMILY) **",154,0,"5,844",Public,Commercial,Dasyatidae,160946,ACCSP
2022,FLORIDA-WEST,SUNSHINEFISH,746,0,"1,486",Public,Commercial,Chromis insolata,170082,ACCSP
2022,FLORIDA-WEST,"SURGEON, OCEAN",297,0,"1,506",Public,Commercial,Acanthurus bahianus,172252,ACCSP
2022,FLORIDA-WEST,SURGEONFISHES **,239,0,"2,228",Public,Commercial,Acanthuridae,172250,ACCSP
2022,FLORIDA-WEST,"SWEEPER, GLASSY",,,,Confidential,Commercial,Pempheris Schomburgkii,169472,ACCSP
2022,FLORIDA-WEST,SWORDFISH,"153,561",70,"651,099",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,FLORIDA-WEST,"TANG, BLUE","4,213",2,"35,146",Public,Commercial,Acanthurus coeruleus,172254,ACCSP
2022,FLORIDA-WEST,TILAPIAS **,"351,212",159,"233,932",Public,Commercial,Tilapia,169809,ACCSP
2022,FLORIDA-WEST,"TILEFISH, ANCHOR",,,,Confidential,Commercial,Caulolatilus intermedius,168542,ACCSP
2022,FLORIDA-WEST,"TILEFISH, BLUELINE","95,338",43,"234,170",Public,Commercial,Caulolatilus microps,168543,ACCSP
2022,FLORIDA-WEST,"TILEFISH, GOLDEN","206,202",94,"825,843",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2022,FLORIDA-WEST,"TILEFISH, GOLDFACE",,,,Confidential,Commercial,Caulolatilus chrysops,168544,ACCSP
2022,FLORIDA-WEST,"TILEFISH, SAND",618,0,680,Public,Commercial,Malacanthus plumieri,168548,ACCSP
2022,FLORIDA-WEST,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",109,0,711,Public,Commercial,Batrachoididae,164412,ACCSP
2022,FLORIDA-WEST,TOBACCOFISH,,,,Confidential,Commercial,Serranus tabacarius,167859,ACCSP
2022,FLORIDA-WEST,"TRIGGERFISH, GRAY","47,206",21,"125,920",Public,Commercial,Balistes capriscus,173138,ACCSP
2022,FLORIDA-WEST,"TRIGGERFISH, OCEAN","1,498",1,"3,129",Public,Commercial,Canthidermis sufflamen,173170,ACCSP
2022,FLORIDA-WEST,"TRIGGERFISH, QUEEN",25,0,"1,731",Public,Commercial,Balistes vetula,173139,ACCSP
2022,FLORIDA-WEST,TRIPLETAIL,"7,897",4,"40,702",Public,Commercial,Lobotes surinamensis,169007,ACCSP
2022,FLORIDA-WEST,TRUMPETFISH,34,0,"1,252",Public,Commercial,Aulostomus maculatus,166411,ACCSP
2022,FLORIDA-WEST,"TUNA, ALBACORE",,,,Confidential,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2022,FLORIDA-WEST,"TUNA, BIGEYE","7,584",3,"34,037",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2022,FLORIDA-WEST,"TUNA, BLACKFIN","9,630",4,"17,452",Public,Commercial,Thunnus atlanticus,172427,ACCSP
2022,FLORIDA-WEST,"TUNA, BLUEFIN",,,,Confidential,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,FLORIDA-WEST,"TUNA, LITTLE TUNNY","55,033",25,"44,988",Public,Commercial,Euthynnus alletteratus,172402,ACCSP
2022,FLORIDA-WEST,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2022,FLORIDA-WEST,"TUNA, YELLOWFIN","233,399",106,"1,031,278",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,FLORIDA-WEST,"TUNICATES, SEA SQUIRTS **","1,488",1,"31,028",Public,Commercial,Ascidiacea,158854,ACCSP
2022,FLORIDA-WEST,ULOTRICHALES **,"24,553",11,"673,506",Public,Commercial,Ulotrichales,6409,ACCSP
2022,FLORIDA-WEST,"URCHIN, GREEN SEA, (L. VARIEGATUS)","26,566",12,"54,412",Public,Commercial,Lytechinus variegatus,157921,ACCSP
2022,FLORIDA-WEST,"URCHIN, PURPLE-SPINED SEA","5,899",3,"19,489",Public,Commercial,Arbacia,157906,ACCSP
2022,FLORIDA-WEST,"URCHIN, ROCK BORING","3,257",1,"2,679",Public,Commercial,Echinometra lucunter,157958,ACCSP
2022,FLORIDA-WEST,"URCHIN, SLATE PENCIL","3,384",2,"2,703",Public,Commercial,Eucidaris tribuloides,157826,ACCSP
2022,FLORIDA-WEST,"URCHINS, SEA, ECHINOIDEA (CLASS) **","1,639",1,"8,792",Public,Commercial,Echinoidea,157821,ACCSP
2022,FLORIDA-WEST,"VERTEBRATES, JAWED","568,796",258,"530,198",Public,Commercial,Gnathostomata ,914179,ACCSP
2022,FLORIDA-WEST,WAHOO,"12,243",6,"49,342",Public,Commercial,Acanthocybium solandri,172451,ACCSP
2022,FLORIDA-WEST,WEAKFISH,,,,Confidential,Commercial,Cynoscion regalis,169241,ACCSP
2022,FLORIDA-WEST,WENCHMAN,65,0,203,Public,Commercial,Pristipomoides aquilonaris,168913,ACCSP
2022,FLORIDA-WEST,"WHELK, KNOBBED",,,,Confidential,Commercial,Busycon carica,74071,ACCSP
2022,FLORIDA-WEST,"WHELK, LIGHTNING",,,,Confidential,Commercial,Busycon sinistrum,74075,ACCSP
2022,FLORIDA-WEST,WITHHELD FOR CONFIDENTIALITY,"433,824",197,"526,161",Public,Commercial,Other,0,ACCSP
2022,FLORIDA-WEST,"WRASSE, BLACKEAR",17,0,83,Public,Commercial,Halichoeres poeyi,170509,ACCSP
2022,FLORIDA-WEST,"WRASSE, CLOWN",194,0,584,Public,Commercial,Halichoeres maculipinna,170507,ACCSP
2022,FLORIDA-WEST,"WRASSE, CREOLE",246,0,"2,228",Public,Commercial,Clepticus parrae,170496,ACCSP
2022,FLORIDA-WEST,"WRASSE, OTHER **",363,0,"1,174",Public,Commercial,Labridae,170477,ACCSP
2022,FLORIDA-WEST,"WRASSE, YELLOWHEAD",220,0,976,Public,Commercial,Halichoeres garnoti,170506,ACCSP
2022,FLORIDA-WEST,WRECKFISH,,,,Confidential,Commercial,Polyprion americanus,167914,ACCSP
2022,GEORGIA,"AMBERJACK, GREATER",,,,Confidential,Commercial,Seriola dumerili,168689,ACCSP
2022,GEORGIA,AMBERJACKS **,,,,Confidential,Commercial,Seriola,168688,ACCSP
2022,GEORGIA,"BARRACUDAS, SPHYRAENA (GENUS) **",,,,Confidential,Commercial,Sphyraena spp.,170425,ACCSP
2022,GEORGIA,"BASS, BLACK SEA",,,,Confidential,Commercial,Centropristis striata,167687,ACCSP
2022,GEORGIA,"CATFISHES, BULLHEAD **",,,,Confidential,Commercial,Ictaluridae,163995,ACCSP
2022,GEORGIA,"CLAMS, QUAHOG, MERCENARIA **","380,393",173,"3,295,379",Public,Commercial,Mercenaria,81495,ACCSP
2022,GEORGIA,"CRAB, BLUE","2,690,202","1,220","5,293,558",Public,Commercial,Callinectes sapidus,98696,ACCSP
2022,GEORGIA,DOLPHINFISH,,,,Confidential,Commercial,Coryphaena hippurus,168791,ACCSP
2022,GEORGIA,FLATFISHES **,,,,Confidential,Commercial,Pleuronectiformes,172702,ACCSP
2022,GEORGIA,"GROUPER, GAG",,,,Confidential,Commercial,Mycteroperca microlepis,167759,ACCSP
